from;to;tipo;cite
br-presidente-da-republica;br-secretaria-nacional-de-economia-popular-e-solidaria-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-qualificacao-emprego-e-juventude-secretario;br-secretaria-nacional-de-qualificacao-emprego-e-juventude;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-qualificacao-emprego-e-juventude-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-inspecao-do-trabalho-secretario;br-secretaria-de-inspecao-do-trabalho;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-inspecao-do-trabalho-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-protecao-ao-trabalhador-secretario;br-secretaria-de-protecao-ao-trabalhador;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-protecao-ao-trabalhador-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-relacoes-do-trabalho-secretario;br-secretaria-de-relacoes-do-trabalho;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-relacoes-do-trabalho-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-turismo-secretario;br-secretaria-executiva-turismo;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-turismo-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-infraestrutura-credito-e-investimentos-no-turismo-secretario;br-secretaria-nacional-de-infraestrutura-credito-e-investimentos-no-turismo;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-infraestrutura-credito-e-investimentos-no-turismo-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-politicas-de-turismo-secretario;br-secretaria-nacional-de-politicas-de-turismo;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-politicas-de-turismo-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-direitos-humanos-secretario;br-secretaria-executiva-direitos-humanos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-direitos-humanos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-promocao-e-defesa-dos-direitos-humanos-secretario;br-secretaria-nacional-de-promocao-e-defesa-dos-direitos-humanos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-promocao-e-defesa-dos-direitos-humanos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-dos-direitos-da-crianca-e-do-adolescente-secretario;br-secretaria-nacional-dos-direitos-da-crianca-e-do-adolescente;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-dos-direitos-da-crianca-e-do-adolescente-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-dos-direitos-da-pessoa-idosa-secretario;br-secretaria-nacional-dos-direitos-da-pessoa-idosa;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-dos-direitos-da-pessoa-idosa-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-dos-direitos-da-pessoa-com-deficiencia-secretario;br-secretaria-nacional-dos-direitos-da-pessoa-com-deficiencia;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-dos-direitos-da-pessoa-com-deficiencia-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-dos-direitos-das-pessoas-lgbtqia-secretario;br-secretaria-nacional-dos-direitos-das-pessoas-lgbtqia;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-dos-direitos-das-pessoas-lgbtqia-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-povos-indigenas-secretario;br-secretaria-executiva-povos-indigenas;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-povos-indigenas-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-articulacao-e-promocao-de-direitos-indigenas-secretario;br-secretaria-nacional-de-articulacao-e-promocao-de-direitos-indigenas;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-articulacao-e-promocao-de-direitos-indigenas-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-direitos-territoriais-indigenas-secretario;br-secretaria-nacional-de-direitos-territoriais-indigenas;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-direitos-territoriais-indigenas-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-gestao-ambiental-e-territorial-indigena-secretario;br-secretaria-nacional-de-gestao-ambiental-e-territorial-indigena;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-gestao-ambiental-e-territorial-indigena-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-transportes-secretario;br-secretaria-executiva-transportes;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-transportes-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-transporte-ferroviario-secretario;br-secretaria-nacional-de-transporte-ferroviario;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-transporte-ferroviario-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-transporte-rodoviario-secretario;br-secretaria-nacional-de-transporte-rodoviario;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-transporte-rodoviario-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-transito-secretario;br-secretaria-nacional-de-transito;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-transito-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-cc-pr-secretario;br-secretaria-executiva-cc-pr;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-cc-pr-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-especial-de-analise-governamental-secretario;br-secretaria-especial-de-analise-governamental;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-especial-de-analise-governamental-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-especial-do-programa-de-aceleracao-do-crescimento-secretario;br-secretaria-especial-do-programa-de-aceleracao-do-crescimento;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-especial-do-programa-de-aceleracao-do-crescimento-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-especial-do-programa-de-parcerias-de-investimentos-secretario;br-secretaria-especial-do-programa-de-parcerias-de-investimentos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-especial-do-programa-de-parcerias-de-investimentos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-especial-para-assuntos-juridicos-secretario;br-secretaria-especial-para-assuntos-juridicos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-especial-para-assuntos-juridicos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-articulacao-e-monitoramento-secretario;br-secretaria-de-articulacao-e-monitoramento;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-articulacao-e-monitoramento-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-gsi-pr-secretario;br-secretaria-executiva-gsi-pr;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-gsi-pr-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-acompanhamento-e-gestao-de-assuntos-estrategicos-secretario;br-secretaria-de-acompanhamento-e-gestao-de-assuntos-estrategicos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-acompanhamento-e-gestao-de-assuntos-estrategicos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-coordenacao-e-assuntos-aeroespaciais-secretario;br-secretaria-de-coordenacao-e-assuntos-aeroespaciais;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-coordenacao-e-assuntos-aeroespaciais-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-seguranca-presidencial-secretario;br-secretaria-de-seguranca-presidencial;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-seguranca-presidencial-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-seguranca-da-informacao-e-cibernetica-secretario;br-secretaria-de-seguranca-da-informacao-e-cibernetica;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-seguranca-da-informacao-e-cibernetica-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-secom-pr-secretario;br-secretaria-executiva-secom-pr;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-secom-pr-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-comunicacao-institucional-secretario;br-secretaria-de-comunicacao-institucional;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-comunicacao-institucional-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-estrategias-e-redes-secretario;br-secretaria-de-estrategias-e-redes;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-estrategias-e-redes-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-imprensa-secretario;br-secretaria-de-imprensa;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-imprensa-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-politicas-digitais-secretario;br-secretaria-de-politicas-digitais;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-politicas-digitais-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-producao-e-divulgacao-de-conteudo-audiovisual-secretario;br-secretaria-de-producao-e-divulgacao-de-conteudo-audiovisual;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-producao-e-divulgacao-de-conteudo-audiovisual-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-de-publicidade-e-patrocinios-secretario;br-secretaria-de-publicidade-e-patrocinios;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-de-publicidade-e-patrocinios-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-sri-pr-secretario;br-secretaria-executiva-sri-pr;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-sri-pr-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-especial-de-acompanhamento-governamental-secretario;br-secretaria-especial-de-acompanhamento-governamental;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-especial-de-acompanhamento-governamental-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-especial-de-assuntos-federativos-secretario;br-secretaria-especial-de-assuntos-federativos;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-especial-de-assuntos-federativos-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-especial-de-assuntos-parlamentares-secretario;br-secretaria-especial-de-assuntos-parlamentares;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-especial-de-assuntos-parlamentares-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-executiva-sg-secretario;br-secretaria-executiva-sg;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-executiva-sg-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-dialogos-sociais-e-articulacao-de-politicas-publicas-secretario;br-secretaria-nacional-de-dialogos-sociais-e-articulacao-de-politicas-publicas;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-dialogos-sociais-e-articulacao-de-politicas-publicas-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-juventude-secretario;br-secretaria-nacional-de-juventude;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-presidente-da-republica;br-secretaria-nacional-de-juventude-secretario;nomeia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
br-secretaria-nacional-de-participacao-social-secretario;br-secretaria-nacional-de-participacao-social;chefia;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)"
