id;tipo;subtipo;setor;anel;nome;pai;cite;official_url
br-secretaria-executiva-cidades-secretario;dept_head;;executivo;3;Secretária-Executiva do Ministério das Cidades;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-desenvolvimento-urbano-e-metropolitano-secretario;dept_head;;executivo;3;Secretário Nacional de Desenvolvimento Urbano e Metropolitano do Ministério das Cidades;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-habitacao-secretario;dept_head;;executivo;3;Secretário Nacional de Habitação do Ministério das Cidades;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-mobilidade-urbana-secretario;dept_head;;executivo;3;Secretário Nacional de Mobilidade Urbana do Ministério das Cidades;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-periferias-secretario;dept_head;;executivo;3;Secretário Nacional de Periferias do Ministério das Cidades;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-saneamento-ambiental-secretario;dept_head;;executivo;3;Secretário Nacional de Saneamento Ambiental do Ministério das Cidades;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-comunicacoes-secretario;dept_head;;executivo;3;Secretária-Executiva do Ministério das Comunicações;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-radiodifusao-secretario;dept_head;;executivo;3;Secretário de Radiodifusão do Ministério das Comunicações;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-telecomunicacoes-secretario;dept_head;;executivo;3;Secretário de Telecomunicações do Ministério das Comunicações;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-mulheres-secretario;dept_head;;executivo;3;Secretária-Executiva do Ministério das Mulheres;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-articulacao-intersetorial-e-interfederativa-e-participacao-politica-secretario;dept_head;;executivo;3;Secretária Nacional de Articulação Intersetorial e Interfederativa e Participação Política do Ministério das Mulheres;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-autonomia-economica-e-politica-de-cuidados-secretario;dept_head;;executivo;3;Secretária Nacional de Autonomia Econômica e Política de Cuidados do Ministério das Mulheres;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-enfrentamento-a-violencia-contra-mulheres-secretario;dept_head;;executivo;3;Secretário Nacional de Enfrentamento à Violência contra Mulheres do Ministério das Mulheres;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-controle-interno-itamaraty-secretario;dept_head;;executivo;3;Secretário de Controle Interno do Ministério das Relações Exteriores;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-geral-das-relacoes-exteriores-secretario;dept_head;;executivo;3;Secretária-Geral das Relações Exteriores do Ministério das Relações Exteriores;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-minas-e-energia-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério de Minas e Energia;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-energia-eletrica-secretario;dept_head;;executivo;3;Secretário Nacional de Energia Elétrica do Ministério de Minas e Energia;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-geologia-mineracao-e-transformacao-mineral-secretario;dept_head;;executivo;3;Secretário Nacional de Geologia, Mineração e Transformação Mineral do Ministério de Minas e Energia;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-petroleo-gas-natural-e-biocombustiveis-secretario;dept_head;;executivo;3;Secretário Nacional de Petróleo, Gás Natural e Biocombustíveis do Ministério de Minas e Energia;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-transicao-energetica-e-planejamento-secretario;dept_head;;executivo;3;Secretária Nacional de Transição Energética e Planejamento do Ministério de Minas e Energia;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-portos-e-aeroportos-secretario;dept_head;;executivo;3;Secretária-Executiva do Ministério de Portos e Aeroportos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-aviacao-civil-secretario;dept_head;;executivo;3;Secretário Nacional de Aviação Civil do Ministério de Portos e Aeroportos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-hidrovias-e-navegacao-secretario;dept_head;;executivo;3;Secretário Nacional de Hidrovias e Navegação do Ministério de Portos e Aeroportos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-portos-secretario;dept_head;;executivo;3;Secretário Nacional de Portos do Ministério de Portos e Aeroportos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-desenvolvimento-agrario-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério do Desenvolvimento Agrário e Agricultura Familiar;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-abastecimento-cooperativismo-e-soberania-alimentar-secretario;dept_head;;executivo;3;Secretária de Abastecimento, Cooperativismo e Soberania Alimentar do Ministério do Desenvolvimento Agrário e Agricultura Familiar;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-agricultura-familiar-e-agroecologia-secretario;dept_head;;executivo;3;Secretário de Agricultura Familiar e Agroecologia do Ministério do Desenvolvimento Agrário e Agricultura Familiar;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-governanca-fundiaria-desenvolvimento-territorial-e-socioambiental-secretario;dept_head;;executivo;3;Secretário de Governança Fundiária, Desenvolvimento Territorial e Socioambiental do Ministério do Desenvolvimento Agrário e Agricultura Familiar;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-territorios-e-sistemas-produtivos-quilombolas-e-tradicionais-secretario;dept_head;;executivo;3;Secretário de Territórios e Sistemas Produtivos Quilombolas e Tradicionais do Ministério do Desenvolvimento Agrário e Agricultura Familiar;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-industria-e-comercio-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério do Desenvolvimento, Indústria, Comércio e Serviços;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-competitividade-e-politica-regulatoria-secretario;dept_head;;executivo;3;Secretário de Competitividade e Política Regulatória do Ministério do Desenvolvimento, Indústria, Comércio e Serviços;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-comercio-exterior-secretario;dept_head;;executivo;3;Secretária de Comércio Exterior do Ministério do Desenvolvimento, Indústria, Comércio e Serviços;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-desenvolvimento-industrial-inovacao-comercio-e-servicos-secretario;dept_head;;executivo;3;Secretário de Desenvolvimento Industrial, Inovação, Comércio e Serviços do Ministério do Desenvolvimento, Indústria, Comércio e Serviços;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-economia-verde-descarbonizacao-e-bioindustria-secretario;dept_head;;executivo;3;Secretária de Economia Verde, Descarbonização e Bioindústria do Ministério do Desenvolvimento, Indústria, Comércio e Serviços;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-desenvolvimento-social-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-extraordinaria-de-combate-a-pobreza-e-a-fome-secretario;dept_head;;executivo;3;Secretária Extraordinária de Combate à Pobreza e à Fome do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-da-politica-de-cuidados-e-familia-secretario;dept_head;;executivo;3;Secretário Nacional da Política de Cuidados e Família do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-assistencia-social-secretario;dept_head;;executivo;3;Secretário Nacional de Assistência Social do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-beneficios-assistenciais-secretario;dept_head;;executivo;3;Secretário Nacional de Benefícios Assistenciais do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-integracao-e-articulacao-de-plataformas-sociais-eletronicas-secretario;dept_head;;executivo;3;Secretária Nacional de Integração e Articulação de Plataformas Sociais Eletrônicas do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-renda-de-cidadania-secretario;dept_head;;executivo;3;Secretário Nacional de Renda de Cidadania do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-seguranca-alimentar-e-nutricional-secretario;dept_head;;executivo;3;Secretário Nacional de Segurança Alimentar e Nutricional do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-avaliacao-gestao-da-informacao-e-cadastro-unico-secretario;dept_head;;executivo;3;Secretário de Avaliação, Gestão da Informação e Cadastro Único do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-inclusao-socioeconomica-secretario;dept_head;;executivo;3;Secretário de Inclusão Socioeconômica do Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-empreendedorismo-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-ambiente-de-negocios-secretario;dept_head;;executivo;3;Secretário Nacional de Ambiente de Negócios do Ministério do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-inclusao-socioprodutiva-artesanato-e-microempreendedor-individual-secretario;dept_head;;executivo;3;Secretário Nacional de Inclusão Socioprodutiva, Artesanato e Microempreendedor Individual do Ministério do Empreendedorismo, da Microempresa e da Empresa de Pequeno Porte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-esporte-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério do Esporte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-extraordinaria-da-copa-do-mundo-de-futebol-feminino-2027-secretario;dept_head;;executivo;3;Secretária Extraordinária da Copa do Mundo de Futebol Feminino 2027 do Ministério do Esporte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-apostas-esportivas-e-de-desenvolvimento-economico-do-esporte-secretario;dept_head;;executivo;3;Secretário Nacional de Apostas Esportivas e de Desenvolvimento Econômico do Esporte do Ministério do Esporte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-esporte-amador-educacao-lazer-e-inclusao-social-secretario;dept_head;;executivo;3;Secretária Nacional de Esporte Amador, Educação, Lazer e Inclusão Social do Ministério do Esporte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-excelencia-esportiva-secretario;dept_head;;executivo;3;Secretária Nacional de Excelência Esportiva do Ministério do Esporte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-futebol-e-defesa-dos-direitos-do-torcedor-secretario;dept_head;;executivo;3;Secretário Nacional de Futebol e Defesa dos Direitos do Torcedor do Ministério do Esporte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-paradesporto-secretario;dept_head;;executivo;3;Secretário Nacional de Paradesporto do Ministério do Esporte;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-meio-ambiente-secretario;dept_head;;executivo;3;Secretária-Executiva do Ministério do Meio Ambiente e Mudança do Clima;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-extraordinaria-de-controle-do-desmatamento-e-ordenamento-ambiental-territorial-secretario;dept_head;;executivo;3;Secretário Extraordinário de Controle do Desmatamento e Ordenamento Ambiental Territorial do Ministério do Meio Ambiente e Mudança do Clima;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
